Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,home_elo,away_elo
2444,2021-10-19,Ajax,Dortmund,4.0,0.0,H,1557.52,1610.72
2445,2021-11-03,Dortmund,Ajax,1.0,3.0,A,1584.96,1583.28
2446,2021-11-24,Sporting CP,Dortmund,3.0,1.0,H,1465.96,1559.68
2447,2021-12-07,Dortmund,Beşiktaş,5.0,0.0,H,1573.76,1489.84
2449,2020-10-27,Loko Moscow,Bayern Munich,1.0,2.0,A,1460.24,1671.6
2450,2020-11-03,RB Salzburg,Bayern Munich,2.0,6.0,A,1416.52,1681.4
2451,2020-11-25,Bayern Munich,RB Salzburg,3.0,1.0,H,1687.0,1410.92
2453,2020-12-09,Bayern Munich,Loko Moscow,2.0,0.0,H,1693.76,1453.48
2454,2021-02-23,Lazio,Bayern Munich,1.0,4.0,A,1495.4,1706.32
2455,2021-03-17,Bayern Munich,Lazio,2.0,1.0,H,1713.6,1488.12
2458,2020-10-20,Lazio,Dortmund,3.0,1.0,H,1510.16,1551.72
2459,2020-10-28,Dortmund,Zenit,2.0,0.0,H,1564.24,1452.84
2460,2020-11-04,Club Brugge,Dortmund,0.0,3.0,A,1426.96,1580.2
2461,2020-11-24,Dortmund,Club Brugge,3.0,0.0,H,1589.68,1417.48
2462,2020-12-02,Dortmund,Lazio,1.0,1.0,D,1582.56,1517.28
2463,2020-12-08,Zenit,Dortmund,1.0,2.0,A,1437.36,1598.04
2464,2021-02-17,Sevilla,Dortmund,2.0,3.0,A,1493.96,1615.96
2465,2021-03-09,Dortmund,Sevilla,2.0,2.0,D,1606.8,1503.12
2468,2019-09-18,Bayern Munich,Red Star,3.0,0.0,H,1718.8,1428.4
2470,2019-10-22,Olympiacos,Bayern Munich,2.0,3.0,A,1454.84,1728.24
2471,2019-11-06,Bayern Munich,Olympiacos,2.0,0.0,H,1733.64,1449.44
2472,2019-11-26,Red Star,Bayern Munich,0.0,6.0,A,1420.92,1741.12
2480,2019-10-02,Slavia Prague,Dortmund,0.0,2.0,A,1473.4,1622.96
2484,2019-12-10,Dortmund,Slavia Prague,2.0,1.0,H,1632.6,1463.76
2487,2018-09-19,Benfica,Bayern Munich,0.0,2.0,A,1528.12,1752.92
2488,2018-10-02,Bayern Munich,Ajax,1.0,1.0,D,1741.72,1594.48
2489,2018-10-23,AEK Athens,Bayern Munich,0.0,2.0,A,1505.44,1752.4
2490,2018-11-07,Bayern Munich,AEK Athens,2.0,0.0,H,1758.52,1499.32
2491,2018-11-27,Bayern Munich,Benfica,5.0,1.0,H,1765.16,1521.48
2492,2018-12-12,Ajax,Bayern Munich,3.0,3.0,D,1601.16,1758.48
2495,2018-09-18,Club Brugge,Dortmund,0.0,1.0,A,1406.32,1643.76
2496,2018-10-03,Dortmund,Monaco,3.0,0.0,H,1654.6,1510.8
2499,2018-11-28,Dortmund,Club Brugge,0.0,0.0,D,1640.68,1420.24
2500,2018-12-11,Monaco,Dortmund,0.0,2.0,A,1495.32,1656.16
2503,2017-09-12,Bayern Munich,Anderlecht,3.0,0.0,H,1762.88,1441.44
2505,2017-10-18,Bayern Munich,Celtic,3.0,0.0,H,1767.68,1461.4
2506,2017-10-31,Celtic,Bayern Munich,1.0,2.0,A,1453.96,1775.12
2507,2017-11-22,Anderlecht,Bayern Munich,1.0,2.0,A,1434.92,1781.64
2509,2018-02-20,Bayern Munich,Beşiktaş,5.0,0.0,H,1786.56,1484.92
2510,2018-03-14,Beşiktaş,Bayern Munich,1.0,3.0,A,1477.32,1794.16
2511,2018-04-03,Sevilla,Bayern Munich,1.0,2.0,A,1495.12,1802.16
2512,2018-04-11,Bayern Munich,Sevilla,0.0,0.0,D,1786.72,1510.56
2517,2017-10-17,APOEL FC,Dortmund,1.0,1.0,D,1451.64,1647.4
2518,2017-11-01,Dortmund,APOEL FC,1.0,1.0,D,1635.2,1463.84
2521,2016-09-13,Bayern Munich,Rostov,5.0,0.0,H,1791.2,1472.8
2523,2016-10-19,Bayern Munich,PSV,4.0,1.0,H,1796.04,1492.24
2524,2016-11-01,PSV,Bayern Munich,1.0,2.0,A,1484.72,1803.56
2525,2016-11-23,Rostov,Bayern Munich,3.0,2.0,H,1506.16,1770.2
2531,2016-09-14,Legia Warsaw,Dortmund,0.0,6.0,A,1471.24,1649.64
2533,2016-10-18,Sporting CP,Dortmund,1.0,2.0,A,1453.28,1662.32
2534,2016-11-02,Dortmund,Sporting CP,1.0,0.0,H,1669.68,1445.92
2535,2016-11-22,Dortmund,Legia Warsaw,8.0,4.0,H,1677.4,1463.52
2537,2017-02-14,Benfica,Dortmund,1.0,0.0,H,1547.4,1651.48
2538,2017-03-08,Dortmund,Benfica,4.0,0.0,H,1663.16,1535.72
2539,2017-04-12,Dortmund,Monaco,2.0,3.0,A,1632.04,1526.44
2540,2017-04-19,Monaco,Dortmund,3.0,1.0,H,1549.6,1608.88
2541,2015-09-16,Olympiacos,Bayern Munich,0.0,3.0,A,1442.48,1777.16
2542,2015-09-29,Bayern Munich,Dinamo Zagreb,5.0,0.0,H,1779.96,1376.24
2545,2015-11-24,Bayern Munich,Olympiacos,4.0,0.0,H,1783.84,1438.6
2546,2015-12-09,Dinamo Zagreb,Bayern Munich,0.0,2.0,A,1371.72,1788.36
2549,2016-04-05,Bayern Munich,Benfica,1.0,0.0,H,1794.32,1529.76
2550,2016-04-13,Benfica,Bayern Munich,2.0,2.0,D,1540.76,1783.32
2554,2014-09-30,CSKA Moscow,Bayern Munich,0.0,1.0,A,1509.32,1792.32
2555,2014-10-21,Roma,Bayern Munich,1.0,7.0,A,1567.48,1803.56
2556,2014-11-05,Bayern Munich,Roma,2.0,0.0,H,1810.04,1561.0
2558,2014-12-10,Bayern Munich,CSKA Moscow,3.0,0.0,H,1814.72,1504.64
2559,2015-02-17,Shakhtar,Bayern Munich,0.0,0.0,D,1494.68,1801.28
2560,2015-03-11,Bayern Munich,Shakhtar,7.0,0.0,H,1805.84,1490.12
2561,2015-04-15,Porto,Bayern Munich,3.0,1.0,H,1560.32,1774.36
2562,2015-04-21,Bayern Munich,Porto,6.0,1.0,H,1781.52,1553.16
2566,2014-10-01,Anderlecht,Dortmund,0.0,3.0,A,1421.76,1622.04
2567,2014-10-22,Galatasaray,Dortmund,0.0,4.0,A,1564.12,1642.76
2568,2014-11-04,Dortmund,Galatasaray,4.0,1.0,H,1655.68,1551.2
2570,2014-12-09,Dortmund,Anderlecht,1.0,1.0,D,1642.2,1435.24
2573,2013-09-17,Bayern Munich,CSKA Moscow,3.0,0.0,H,1786.8,1499.36
2575,2013-10-23,Bayern Munich,Viktoria Plzeň,5.0,0.0,H,1789.44,1373.68
2576,2013-11-05,Viktoria Plzeň,Bayern Munich,0.0,1.0,A,1369.32,1793.8
2577,2013-11-27,CSKA Moscow,Bayern Munich,1.0,3.0,A,1491.48,1801.68
2585,2013-09-18,Napoli,Dortmund,2.0,1.0,H,1549.52,1618.44
2586,2013-10-01,Dortmund,Marseille,3.0,0.0,H,1627.4,1444.12
2589,2013-11-26,Dortmund,Napoli,3.0,1.0,H,1640.36,1536.56
2590,2013-12-11,Marseille,Dortmund,1.0,2.0,A,1432.08,1652.4
2591,2014-02-25,Zenit,Dortmund,2.0,4.0,A,1426.2,1663.56
2592,2014-03-19,Dortmund,Zenit,1.0,2.0,A,1630.0,1459.76
2595,2012-09-19,Bayern Munich,Valencia,2.0,1.0,H,1808.48,1568.96
2596,2012-10-02,BATE Borisov,Bayern Munich,3.0,1.0,H,1494.56,1774.6
2597,2012-10-23,Lille,Bayern Munich,0.0,1.0,A,1483.56,1782.92
2598,2012-11-07,Bayern Munich,Lille,6.0,1.0,H,1787.64,1478.84
2599,2012-11-20,Valencia,Bayern Munich,1.0,1.0,D,1577.96,1778.64
2600,2012-12-05,Bayern Munich,BATE Borisov,4.0,1.0,H,1783.76,1489.44
2608,2012-09-18,Dortmund,Ajax,1.0,0.0,H,1645.52,1585.64
2612,2012-11-21,Ajax,Dortmund,1.0,4.0,A,1566.2,1664.96
2614,2013-02-13,Shakhtar,Dortmund,2.0,2.0,D,1497.0,1658.08
2615,2013-03-05,Dortmund,Shakhtar,3.0,0.0,H,1667.24,1487.84
2616,2013-04-03,Málaga,Dortmund,0.0,0.0,D,1535.52,1662.36
2617,2013-04-09,Dortmund,Málaga,3.0,2.0,H,1672.96,1524.92
2622,2011-09-28,Marseille,Dortmund,3.0,0.0,H,1462.08,1642.96
2623,2011-10-19,Olympiacos,Dortmund,3.0,1.0,H,1466.96,1614.6
2624,2011-11-01,Dortmund,Olympiacos,1.0,0.0,H,1624.32,1457.24
2626,2011-12-06,Dortmund,Marseille,2.0,3.0,A,1593.44,1492.96
2627,2011-08-17,Bayern Munich,Zürich,2.0,0.0,H,1789.24,1509.08
2628,2011-08-23,Zürich,Bayern Munich,0.0,1.0,A,1500.68,1797.64
2629,2011-09-14,Villarreal,Bayern Munich,0.0,2.0,A,1541.44,1807.4
2631,2011-10-18,Napoli,Bayern Munich,1.0,1.0,D,1547.8,1796.16
2632,2011-11-02,Bayern Munich,Napoli,3.0,2.0,H,1802.24,1541.72
2633,2011-11-22,Bayern Munich,Villarreal,3.0,1.0,H,1807.96,1535.72
2635,2012-02-22,Basel,Bayern Munich,1.0,0.0,H,1573.52,1776.92
2636,2012-03-13,Bayern Munich,Basel,7.0,0.0,H,1784.48,1565.96
2637,2012-03-28,Marseille,Bayern Munich,0.0,2.0,A,1485.0,1792.44
2638,2012-04-03,Bayern Munich,Marseille,2.0,0.0,H,1796.96,1480.48
2642,2010-09-15,Bayern Munich,Roma,2.0,0.0,H,1803.44,1554.52
2643,2010-09-28,Basel,Bayern Munich,1.0,2.0,A,1555.8,1813.6
2644,2010-10-19,Bayern Munich,CFR Cluj,3.0,2.0,H,1818.08,1498.64
2645,2010-11-03,CFR Cluj,Bayern Munich,0.0,4.0,A,1491.64,1825.08
2646,2010-11-23,Roma,Bayern Munich,3.0,2.0,H,1585.76,1793.84
2647,2010-12-08,Bayern Munich,Basel,3.0,0.0,H,1800.24,1549.4
2650,2009-09-15,Maccabi Haifa,Bayern Munich,0.0,3.0,A,1472.28,1807.2
2652,2009-10-21,Bordeaux,Bayern Munich,2.0,1.0,H,1524.84,1774.32
2653,2009-11-03,Bayern Munich,Bordeaux,0.0,2.0,A,1740.36,1558.8
2654,2009-11-25,Bayern Munich,Maccabi Haifa,1.0,0.0,H,1745.88,1466.76
2656,2010-02-17,Bayern Munich,Fiorentina,2.0,1.0,H,1754.4,1560.6
2657,2010-03-09,Fiorentina,Bayern Munich,3.0,2.0,H,1588.44,1726.56
2660,2010-04-21,Bayern Munich,Lyon,1.0,0.0,H,1736.96,1584.4
2661,2010-04-27,Lyon,Bayern Munich,0.0,3.0,A,1570.12,1751.24
2663,2008-09-17,Steaua,Bayern Munich,0.0,1.0,A,1423.32,1758.2
2664,2008-09-30,Bayern Munich,Lyon,1.0,1.0,D,1746.32,1582.0
2665,2008-10-21,Bayern Munich,Fiorentina,3.0,0.0,H,1755.6,1579.16
2666,2008-11-05,Fiorentina,Bayern Munich,1.0,1.0,D,1586.12,1748.64
2667,2008-11-25,Bayern Munich,Steaua,3.0,0.0,H,1752.76,1419.2
2668,2008-12-10,Lyon,Bayern Munich,2.0,3.0,A,1568.68,1766.08
2669,2009-02-25,Sporting CP,Bayern Munich,0.0,5.0,A,1438.96,1773.04
2670,2009-03-10,Bayern Munich,Sporting CP,7.0,1.0,H,1777.0,1435.0
2673,2006-09-12,Bayern Munich,Spartak Moscow,4.0,0.0,H,1781.2,1450.52
2675,2006-10-18,Sporting CP,Bayern Munich,0.0,1.0,A,1428.84,1787.36
2676,2006-10-31,Bayern Munich,Sporting CP,0.0,0.0,D,1770.84,1445.36
2677,2006-11-22,Spartak Moscow,Bayern Munich,2.0,2.0,D,1463.56,1757.8
2683,2005-09-14,Rapid Wien,Bayern Munich,0.0,1.0,A,1442.56,1765.2
2684,2005-09-27,Bayern Munich,Club Brugge,1.0,0.0,H,1768.92,1416.52
2687,2005-11-22,Bayern Munich,Rapid Wien,4.0,0.0,H,1773.04,1438.44
2688,2005-12-07,Club Brugge,Bayern Munich,1.0,1.0,D,1430.68,1758.88
2691,2004-09-15,Maccabi Tel Aviv,Bayern Munich,0.0,1.0,A,1465.84,1767.12
2692,2004-09-28,Bayern Munich,Ajax,4.0,0.0,H,1774.76,1558.56
2695,2004-11-23,Bayern Munich,Maccabi Tel Aviv,5.0,1.0,H,1779.24,1461.36
2696,2004-12-08,Ajax,Bayern Munich,2.0,2.0,D,1567.68,1770.12
2701,2003-09-17,Bayern Munich,Celtic,2.0,1.0,H,1774.44,1449.64
2702,2003-09-30,Anderlecht,Bayern Munich,1.0,1.0,D,1448.88,1760.8
2703,2003-10-21,Lyon,Bayern Munich,1.0,1.0,D,1576.44,1753.04
2704,2003-11-05,Bayern Munich,Lyon,1.0,2.0,A,1721.56,1607.92
2705,2003-11-25,Celtic,Bayern Munich,0.0,0.0,D,1460.92,1710.28
2706,2003-12-10,Bayern Munich,Anderlecht,1.0,0.0,H,1716.0,1443.16
2709,2003-08-13,Club Brugge,Dortmund,2.0,1.0,H,1456.96,1567.16
2710,2003-08-27,Dortmund,Club Brugge,2.0,1.0,H,1578.56,1445.56
2711,2002-08-14,Partizan,Bayern Munich,0.0,3.0,A,1460.96,1725.8
2712,2002-08-27,Bayern Munich,Partizan,3.0,1.0,H,1731.4,1455.36
2713,2002-09-18,Bayern Munich,La Coruña,2.0,3.0,A,1704.12,1676.48
2714,2002-09-24,Lens,Bayern Munich,1.0,1.0,D,1548.28,1697.88
2717,2002-10-29,La Coruña,Bayern Munich,2.0,1.0,H,1694.84,1679.52
2718,2002-11-13,Bayern Munich,Lens,3.0,3.0,D,1669.96,1557.84
2720,2002-09-25,Dortmund,Auxerre,2.0,1.0,H,1590.16,1461.04
2721,2002-10-02,PSV,Dortmund,1.0,3.0,A,1467.88,1607.0
2722,2002-10-22,Dortmund,PSV,1.0,1.0,D,1597.08,1477.8
2724,2002-11-12,Auxerre,Dortmund,1.0,0.0,H,1485.88,1572.24
2725,2002-11-26,Loko Moscow,Dortmund,1.0,2.0,A,1437.4,1588.32
2729,2003-03-12,Dortmund,Loko Moscow,3.0,0.0,H,1597.88,1427.84
2731,2001-08-07,Shakhtar Donetsk,Dortmund,0.0,2.0,A,1489.16,1615.52
2732,2001-08-22,Dortmund,Shakhtar Donetsk,3.0,1.0,H,1626.16,1478.52
2733,2001-09-11,Dynamo Kyiv,Dortmund,2.0,2.0,D,1444.2,1618.52
2735,2001-09-26,Boavista,Dortmund,2.0,1.0,H,1514.2,1594.08
2736,2001-10-16,Dortmund,Boavista,2.0,1.0,H,1606.92,1501.36
2737,2001-10-24,Dortmund,Dynamo Kyiv,1.0,0.0,H,1616.0,1435.12
2739,2001-09-18,Bayern Munich,Sparta Prague,0.0,0.0,D,1655.4,1413.6
2740,2001-09-25,Spartak Moscow,Bayern Munich,1.0,3.0,A,1451.28,1667.68
2741,2001-10-10,Feyenoord,Bayern Munich,2.0,2.0,D,1472.48,1659.36
2742,2001-10-17,Bayern Munich,Spartak Moscow,5.0,1.0,H,1666.76,1443.88
2743,2001-10-23,Bayern Munich,Feyenoord,3.0,1.0,H,1674.64,1464.6
2744,2001-10-31,Sparta Prague,Bayern Munich,0.0,1.0,A,1404.44,1683.8
2746,2001-12-05,Nantes,Bayern Munich,0.0,1.0,A,1498.92,1697.08
2747,2002-02-20,Boavista,Bayern Munich,0.0,0.0,D,1509.28,1689.16
2748,2002-02-26,Bayern Munich,Boavista,1.0,0.0,H,1697.56,1500.88
2750,2002-03-19,Bayern Munich,Nantes,2.0,1.0,H,1705.28,1491.2
2753,2000-09-13,Helsingborg,Bayern Munich,1.0,3.0,A,1517.36,1718.4
2754,2000-09-19,Bayern Munich,Rosenborg,3.0,1.0,H,1724.56,1466.4
2757,2000-10-24,Bayern Munich,Helsingborg,0.0,0.0,D,1711.96,1529.96
2758,2000-11-08,Rosenborg,Bayern Munich,1.0,1.0,D,1476.6,1701.76
2759,2000-11-22,Bayern Munich,Lyon,1.0,0.0,H,1713.92,1595.76
2761,2001-02-13,Bayern Munich,Spartak Moscow,1.0,0.0,H,1719.4,1438.4
2762,2001-02-21,Spartak Moscow,Bayern Munich,0.0,3.0,A,1430.04,1727.76
2763,2001-03-06,Lyon,Bayern Munich,3.0,0.0,H,1620.4,1703.12
2770,1999-09-15,Bayern Munich,PSV,2.0,1.0,H,1709.92,1471.0
2771,1999-09-21,Rangers,Bayern Munich,1.0,1.0,D,1434.04,1698.04
2772,1999-09-28,Bayern Munich,Valencia,1.0,1.0,D,1688.96,1587.04
2773,1999-10-20,Valencia,Bayern Munich,1.0,1.0,D,1590.0,1686.0
2774,1999-10-26,PSV,Bayern Munich,2.0,1.0,H,1499.84,1657.16
2775,1999-11-03,Bayern Munich,Rangers,1.0,0.0,H,1664.04,1427.16
2776,1999-11-24,Rosenborg,Bayern Munich,1.0,1.0,D,1484.12,1656.52
2777,1999-12-07,Bayern Munich,Dynamo Kyiv,2.0,1.0,H,1663.44,1428.2
2780,2000-03-14,Bayern Munich,Rosenborg,2.0,1.0,H,1671.88,1475.68
2781,2000-03-22,Dynamo Kyiv,Bayern Munich,2.0,0.0,H,1458.32,1641.76
2782,2000-04-04,Porto,Bayern Munich,1.0,1.0,D,1555.36,1639.56
2783,2000-04-19,Bayern Munich,Porto,2.0,1.0,H,1652.2,1542.72
2786,1999-08-11,Teplice,Dortmund,0.0,1.0,A,1483.76,1632.24
2787,1999-08-25,Dortmund,Teplice,1.0,0.0,H,1641.92,1474.08
2788,1999-09-14,Feyenoord,Dortmund,1.0,1.0,D,1471.6,1634.92
2789,1999-09-22,Dortmund,Boavista,3.0,1.0,H,1645.2,1490.6
2790,1999-09-29,Rosenborg,Dortmund,2.0,2.0,D,1482.32,1638.56
2791,1999-10-19,Dortmund,Rosenborg,0.0,3.0,A,1607.92,1512.96
2792,1999-10-27,Dortmund,Feyenoord,1.0,1.0,D,1598.12,1481.4
2793,1999-11-02,Boavista,Dortmund,1.0,0.0,H,1513.88,1574.84
2794,1998-08-12,Bayern Munich,FK Obilić,4.0,0.0,H,1661.72,1490.48
2795,1998-08-26,FK Obilić,Bayern Munich,1.0,1.0,D,1497.2,1655.0
2796,1998-09-16,Brøndby,Bayern Munich,2.0,1.0,H,1486.36,1627.04
2800,1998-11-25,Bayern Munich,Brøndby,2.0,0.0,H,1637.04,1476.36
2802,1999-03-03,Bayern Munich,Kaiserslautern,2.0,0.0,H,1647.2,1489.84
2803,1999-03-17,Kaiserslautern,Bayern Munich,0.0,4.0,A,1475.84,1661.2
2804,1999-04-07,Dynamo Kyiv,Bayern Munich,3.0,3.0,D,1466.6,1652.92
2805,1999-04-21,Bayern Munich,Dynamo Kyiv,1.0,0.0,H,1661.08,1458.44
2807,1997-09-17,Bayern Munich,Beşiktaş,2.0,0.0,H,1669.36,1469.04
2808,1997-10-01,Göteborg,Bayern Munich,1.0,3.0,A,1503.84,1683.68
2811,1997-11-26,Beşiktaş,Bayern Munich,0.0,2.0,A,1457.88,1694.84
2812,1997-12-10,Bayern Munich,Göteborg,0.0,1.0,A,1662.84,1535.84
2813,1998-03-04,Bayern Munich,Dortmund,0.0,0.0,D,1655.28,1582.4
2814,1998-03-18,Dortmund,Bayern Munich,1.0,0.0,H,1603.72,1633.96
2815,1997-09-17,Galatasaray,Dortmund,0.0,1.0,A,1531.36,1623.56
2816,1997-10-01,Dortmund,Sparta Prague,4.0,1.0,H,1630.56,1397.44
2817,1997-10-22,Parma,Dortmund,1.0,0.0,H,1524.56,1606.0
2818,1997-11-05,Dortmund,Parma,2.0,0.0,H,1618.76,1511.8
2819,1997-11-27,Dortmund,Galatasaray,4.0,1.0,H,1631.24,1518.88
2820,1997-12-10,Sparta Prague,Dortmund,0.0,3.0,A,1387.12,1641.56
2825,1996-09-11,Dortmund,Widzew Łódź,2.0,1.0,H,1650.6,1468.76
2826,1996-09-25,Steaua,Dortmund,0.0,3.0,A,1408.8,1661.0
2829,1996-11-20,Widzew Łódź,Dortmund,2.0,2.0,D,1476.52,1653.24
2830,1996-12-04,Dortmund,Steaua,5.0,3.0,H,1659.44,1402.6
2831,1997-03-05,Dortmund,Auxerre,3.0,1.0,H,1668.08,1477.24
2832,1997-03-19,Auxerre,Dortmund,0.0,1.0,A,1464.92,1680.4
2837,1995-09-27,Rangers,Dortmund,2.0,2.0,D,1437.68,1669.88
2838,1995-10-18,Dortmund,Steaua,1.0,0.0,H,1675.44,1397.04
2839,1995-11-01,Steaua,Dortmund,0.0,0.0,D,1408.56,1663.92
2841,1995-12-06,Dortmund,Rangers,2.0,2.0,D,1650.68,1450.92
2842,1996-03-06,Dortmund,Ajax,0.0,2.0,A,1623.36,1595.0
2843,1996-03-20,Ajax,Dortmund,1.0,0.0,H,1613.76,1604.6
2844,1994-09-14,Paris Saint Germain,Bayern Munich,2.0,0.0,H,1605.24,1614.04
2845,1994-09-28,Bayern Munich,Dynamo Kyiv,1.0,0.0,H,1623.4,1449.08
2846,1994-10-19,Spartak Moscow,Bayern Munich,1.0,1.0,D,1437.84,1615.6
2847,1994-11-02,Bayern Munich,Spartak Moscow,2.0,2.0,D,1604.08,1449.36
2848,1994-11-23,Bayern Munich,Paris Saint Germain,0.0,1.0,A,1581.28,1628.04
2849,1994-12-07,Dynamo Kyiv,Bayern Munich,1.0,4.0,A,1433.72,1596.64
2850,1995-03-01,Bayern Munich,Göteborg,0.0,0.0,D,1590.48,1542.0
2851,1995-03-15,Göteborg,Bayern Munich,2.0,2.0,D,1541.92,1590.56
2852,1995-04-05,Bayern Munich,Ajax,0.0,0.0,D,1589.04,1615.28
2853,1995-04-19,Ajax,Bayern Munich,5.0,2.0,H,1630.96,1573.36
